,Candidate Deidentified ID,Work Company Name Deidentified ID,Work History Title,Work History Start Year,Work History End Year,Work History Start Month,Work History End Month
1147,199,492.0,,2020.0,2020.0,10.0,11.0
948,156,394.0,Power BI Developer,2016.0,2019.0,1.0,12.0
273,39,106.0,Flight Dispatch Examiner,2021.0,,1.0,
317,44,116.0,Data Analyst,2019.0,2021.0,5.0,3.0
1105,190,466.0,Business Analyst,2019.0,2021.0,10.0,1.0
1211,209,519.0,Data Management Consultant,2012.0,2013.0,,
96,13,43.0,Jr Business Analyst,2017.0,2018.0,5.0,4.0
94,12,41.0,Student,2021.0,2021.0,8.0,9.0
264,39,106.0,Flight Dispatch Examiner,2021.0,,1.0,
362,54,145.0,Customer Service Business Intelligence Analyst,2022.0,,11.0,
303,43,112.0,Volunteer Tutor Impact Day,2017.0,2021.0,,
440,65,175.0,Customs and Logistics Coordinator,2018.0,2020.0,2.0,1.0
411,62,169.0,Passenger Service Agent,2010.0,2012.0,11.0,1.0
276,39,105.0,Flight Attendant,2005.0,2010.0,1.0,4.0
839,139,346.0,Branch Manager,2012.0,2013.0,6.0,5.0
1011,167,414.0,INFORMATION TECHNOLOGY ASSISTANT,2010.0,2011.0,5.0,6.0
595,88,236.0,Product Analyst,2020.0,2021.0,3.0,4.0
1253,219,542.0,Engineer,2018.0,2018.0,6.0,7.0
9,1,3.0,Junior Data Scientist,2020.0,2021.0,8.0,4.0
547,81,213.0,Technology Intern,2020.0,2020.0,1.0,4.0
1110,191,469.0,Sales & Service Engineer,2013.0,2015.0,4.0,4.0
205,30,87.0,Senior Systems Engineer,2020.0,2021.0,1.0,3.0
984,163,405.0,,2021.0,2021.0,2.0,4.0
1178,202,498.0,,2020.0,2020.0,8.0,9.0
251,39,104.0,Flight Operations Controller,2019.0,,3.0,
885,145,158.0,Senior Data Analyst,2020.0,2020.0,1.0,11.0
1036,171,429.0,Administrative & Financial Expert,2012.0,2015.0,2.0,8.0
903,145,158.0,Senior Data Analyst,2020.0,2020.0,1.0,11.0
1223,212,525.0,BUSINESS ANALYST,2018.0,2019.0,3.0,12.0
797,133,24.0,BI Developer,2018.0,,10.0,
381,59,158.0,Business Development Manager,2019.0,2019.0,,
55,7,22.0,Managing Partner,2020.0,2021.0,8.0,6.0
887,145,158.0,Business System Analyst,2013.0,2017.0,4.0,11.0
138,18,58.0,Project Manager,2022.0,2023.0,12.0,12.0
1056,174,250.0,Power BI Developer,2020.0,,6.0,
1155,201,495.0,Intern,2017.0,2017.0,1.0,5.0
841,139,346.0,Branch Manager,2012.0,2013.0,6.0,5.0
808,135,333.0,,2011.0,2011.0,2.0,4.0
559,83,221.0,Primary Care Paramedic,2009.0,2009.0,3.0,9.0
915,146,378.0,BUSINESS INTELLIGENCE DEVELOPER,2020.0,,2.0,
895,145,372.0,Business Intelligence Analyst,2017.0,2019.0,11.0,12.0
578,86,231.0,Data Analyst Jr,2018.0,2019.0,,
668,105,265.0,Data Analyst,2021.0,,,
293,41,110.0,Graduate Engineer,2020.0,,2.0,
1256,221,177.0,BI Developer,2017.0,2020.0,6.0,9.0
811,135,336.0,Operation Data Analyst,2013.0,2015.0,2.0,1.0
982,162,6.0,Power BI Developer,2019.0,2021.0,8.0,4.0
71,10,33.0,Software Developer,2018.0,2019.0,9.0,2.0
737,115,296.0,,2018.0,2021.0,12.0,11.0
900,145,371.0,Accounting office Associate,2011.0,2013.0,11.0,4.0
888,145,372.0,Business Intelligence Analyst,2017.0,2019.0,11.0,12.0
1150,200,494.0,Data Analyst,2012.0,2015.0,,
443,68,177.0,BUSINESS ANALYST,2018.0,2019.0,6.0,3.0
660,102,264.0,Business Intelligence Intern,2017.0,2017.0,,
155,21,67.0,Lecturer,2007.0,2008.0,9.0,10.0
1077,181,451.0,Gymnastics Coach,2021.0,,8.0,
821,137,341.0,DATA ANALYST,2020.0,,5.0,
629,97,254.0,Asset Management Analyst,2014.0,2017.0,8.0,7.0
1,1,2.0,Business Analyst,2022.0,,1.0,
473,71,189.0,Assurance Associate,2019.0,2020.0,5.0,3.0
1195,206,508.0,Chief Data Engineering Developer,2020.0,,6.0,
249,38,103.0,Assistant Professor,2017.0,2018.0,8.0,11.0
1163,202,497.0,Meat Clerk,2017.0,2018.0,5.0,7.0
377,58,155.0,Data Analyst,2022.0,2022.0,1.0,5.0
928,151,78.0,Jr. Data Analyst,2018.0,2020.0,7.0,7.0
551,82,217.0,Business Intelligence Analyst,2020.0,,8.0,
816,136,339.0,Data Analyst,2022.0,,1.0,
534,80,210.0,.NET Developer,2017.0,2018.0,5.0,5.0
282,39,107.0,Flight Attendant,2010.0,2012.0,10.0,9.0
540,80,210.0,.NET Developer,2017.0,2018.0,5.0,5.0
469,71,188.0,Corporate Banking Associate,2021.0,2021.0,3.0,5.0
946,154,393.0,Data Analyst,2020.0,,4.0,
454,68,116.0,SENIOR BUSINESS ANALYST,2019.0,2021.0,3.0,9.0
868,144,364.0,COMMERCIAL MANAGER,2000.0,2002.0,,
46,5,18.0,Supply Analyst,2022.0,,5.0,
1237,216,534.0,Data Analyst,2020.0,2022.0,2.0,1.0
546,81,213.0,Business Intelligence Analyst,2021.0,2021.0,4.0,8.0
1149,200,494.0,Data Analytics Leader,2016.0,2020.0,,
162,22,72.0,,2020.0,2020.0,1.0,4.0
634,97,253.0,Engineer,2017.0,,8.0,
981,162,29.0,Power BI Developer,2021.0,,5.0,
985,163,406.0,Business Analyst,2021.0,,9.0,
1028,169,427.0,Operations Analyst,2016.0,2018.0,11.0,10.0
542,81,213.0,Business Intelligence Analyst,2021.0,2021.0,4.0,8.0
366,55,147.0,Bell Customer Care Rep.,2014.0,2015.0,,
197,28,83.0,Credit Analyst,2021.0,,5.0,
739,116,3.0,ETL Developer,2021.0,,8.0,
1203,209,517.0,Application Manager,2010.0,2012.0,,
70,10,30.0,Data Scientist,2021.0,2022.0,2.0,2.0
892,145,158.0,Business System Analyst,2013.0,2017.0,4.0,11.0
555,83,220.0,,2022.0,,7.0,
11,1,5.0,Data Analyst,2019.0,2020.0,1.0,4.0
992,165,410.0,Power BI Developer,2018.0,2020.0,10.0,7.0
137,18,58.0,Project Manager,2022.0,2023.0,12.0,12.0
1116,191,471.0,Senior BI Engineer,2021.0,2022.0,4.0,5.0
1194,206,511.0,Business System Analyst,2018.0,2019.0,5.0,4.0
1114,191,471.0,Senior BI Engineer,2021.0,2022.0,4.0,5.0
639,100,258.0,,2020.0,,6.0,
734,114,293.0,Coordinator,2020.0,2021.0,9.0,2.0
230,35,97.0,Construction Surveyor,2016.0,2017.0,,
114,15,53.0,Customer Service Manager,2022.0,,5.0,
1058,175,437.0,Financial Analyst,2019.0,2022.0,12.0,1.0
338,49,128.0,Medical Statistics Analyst,2016.0,2016.0,5.0,7.0
27,2,6.0,ETL Team Lead,2021.0,,12.0,
755,118,55.0,Personal Banking Associate,2019.0,2020.0,6.0,6.0
466,70,185.0,Director,2015.0,2019.0,10.0,10.0
842,139,343.0,Business Analyst,2022.0,,2.0,
263,39,106.0,Flight Dispatch Examiner,2021.0,,1.0,
1018,168,424.0,IT project manager,2021.0,2022.0,11.0,2.0
156,22,68.0,Teaching Assistant,2014.0,2017.0,9.0,4.0
120,18,58.0,Project Manager,2022.0,2023.0,12.0,12.0
271,39,105.0,Flight Attendant,2005.0,2010.0,1.0,4.0
1098,188,463.0,"Vice President, Product and Engineering",2020.0,,2.0,
1209,209,520.0,Data Analyst,2020.0,,,
1230,214,87.0,Senior Associate - Projects,2014.0,,5.0,
580,86,233.0,Software Engineer Associate,2016.0,2018.0,,
182,22,73.0,Graduate Research Assistant,2018.0,2022.0,9.0,1.0
270,39,104.0,Flight Operations Controller,2019.0,,3.0,
1266,225,547.0,DATA ANALYST,2017.0,2019.0,6.0,3.0
899,145,158.0,Senior Data Analyst,2020.0,2020.0,1.0,11.0
210,30,88.0,MEAN Stack Developer,2019.0,2019.0,6.0,8.0
105,14,49.0,Power BI Developer,2021.0,,3.0,
1255,221,544.0,BI Developer,2022.0,,2.0,
897,145,371.0,Accounting office Associate,2011.0,2013.0,11.0,4.0
881,145,373.0,Business Analyst,2009.0,2010.0,1.0,12.0
969,160,397.0,Production Data Analyst,2017.0,2019.0,1.0,10.0
324,45,118.0,Service Desk Agent,2004.0,2007.0,9.0,3.0
1261,222,545.0,Sap Business Intelligence,2016.0,2019.0,7.0,8.0
34,3,8.0,Tier-2 Technical Support Associate,2011.0,2012.0,4.0,10.0
354,52,140.0,Marketing Analyst,2020.0,2021.0,9.0,3.0
148,20,63.0,IT Business Analyst,2017.0,2018.0,5.0,7.0
820,137,342.0,PROGRAM MANAGER,2019.0,,5.0,
956,159,27.0,Business Analyst,2022.0,,2.0,
1106,190,467.0,,2021.0,2021.0,5.0,7.0
635,98,,,,,,
901,145,375.0,Senior Data Analyst,2020.0,2022.0,11.0,6.0
1024,168,422.0,,2018.0,2019.0,9.0,1.0
624,96,252.0,Data Analyst,2018.0,2020.0,6.0,4.0
36,3,9.0,Operations Manager,2018.0,,4.0,
810,135,332.0,Financial Data Analyst,2008.0,2010.0,8.0,9.0
431,65,173.0,Clinic Coordinator,2020.0,2020.0,10.0,12.0
608,93,243.0,Web Administrator,2019.0,,3.0,
340,49,130.0,Sr. Clinical Business Analyst,2022.0,,1.0,
588,87,235.0,Human Resources Intern,2018.0,2018.0,7.0,8.0
190,24,78.0,Business Software Analyst,2018.0,2018.0,5.0,8.0
228,35,96.0,Research Associate,2019.0,2021.0,,
627,97,253.0,Engineer,2017.0,,8.0,
1090,186,458.0,SOFTWARE DEVELOPER,2021.0,,12.0,
1160,201,495.0,Intern,2017.0,2017.0,1.0,5.0
593,88,236.0,Product Consultant,2019.0,2020.0,6.0,3.0
336,48,127.0,Sr. Tableau Developer,2015.0,,10.0,
122,18,58.0,Project Manager,2022.0,2023.0,12.0,12.0
342,50,132.0,HR Intern,2019.0,2019.0,7.0,12.0
862,143,358.0,Associate Market Data Analyst,2022.0,2023.0,10.0,1.0
685,107,268.0,Senior Operations Analyst,2008.0,2011.0,9.0,9.0
74,11,34.0,Business Intelligence Developer,2020.0,2021.0,2.0,2.0
604,91,239.0,Business Advisor,2015.0,2016.0,,
646,101,260.0,Analyst- Analytics,2016.0,2018.0,9.0,2.0
853,141,349.0,Analyst,2019.0,2022.0,3.0,1.0
82,11,39.0,Data Consultant,2021.0,2022.0,11.0,6.0
961,160,397.0,Production Data Analyst,2017.0,2019.0,1.0,10.0
856,142,352.0,Jr. Business Analyst,2016.0,2018.0,9.0,2.0
911,146,376.0,BUSINESS INTELLIGENCE ANALYST,2021.0,,1.0,
386,59,160.0,Engineering Intern,2011.0,2011.0,,
32,3,9.0,Operations Manager,2018.0,,4.0,
1198,207,514.0,Senior Business Analyst,2019.0,,2.0,
995,166,6.0,BI Analyst,2018.0,2021.0,5.0,11.0
882,145,374.0,Business System Analyst,2004.0,2008.0,6.0,12.0
1258,221,544.0,BI Developer,2022.0,,2.0,
68,10,32.0,Android Developer,2018.0,2018.0,1.0,6.0
427,63,170.0,Report & Compensation Analyst,2022.0,,,
943,153,,,,,,
920,147,379.0,Data Analyst,2015.0,2018.0,7.0,5.0
690,107,267.0,Maintenance Engineer,2004.0,2004.0,4.0,10.0
698,107,270.0,Marketing Analyst,2022.0,,6.0,
1202,208,516.0,ANALYST,2019.0,2020.0,7.0,3.0
722,111,287.0,Team Leader HR Operations and Recruitment,2011.0,2018.0,8.0,1.0
285,40,108.0,Business Intelligence Analyst,2021.0,,8.0,
1248,219,540.0,,2017.0,2017.0,12.0,12.0
420,62,166.0,Marketing Intern,2018.0,2018.0,4.0,8.0
1193,206,510.0,Business Intelligence Analyst,2019.0,2020.0,5.0,4.0
571,85,224.0,Internship,2011.0,2013.0,6.0,3.0
1176,202,500.0,General Labourer,2016.0,2016.0,7.0,8.0
1124,192,473.0,Business Intelligence Analyst,2022.0,,2.0,
1180,202,497.0,Meat Clerk,2017.0,2018.0,5.0,7.0
1158,201,495.0,Business Analyst,2018.0,2019.0,1.0,7.0
807,135,332.0,Business/QA Analyst,2005.0,2008.0,7.0,8.0
513,75,198.0,Project Analyst,2018.0,2020.0,8.0,4.0
152,20,6.0,Associate Software Engineer,2018.0,2020.0,8.0,1.0
934,152,386.0,Business Intelligence Analyst,2022.0,2023.0,8.0,7.0
727,112,289.0,,2017.0,2017.0,2.0,4.0
867,144,363.0,ADVISOR TO CHAIRPERSON,2012.0,2013.0,,
674,107,268.0,Lead Energy Dispatch Analyst,2011.0,2018.0,10.0,6.0
1040,171,429.0,Administrative & Financial Expert,2012.0,2015.0,2.0,8.0
962,160,398.0,Petroleum Analytics Engineer,2009.0,2012.0,10.0,8.0
76,11,36.0,Decision Support Specialist,2021.0,2022.0,2.0,2.0
909,145,374.0,Business System Analyst,2004.0,2008.0,6.0,12.0
297,41,110.0,Graduate Engineer,2020.0,,2.0,
910,145,375.0,Senior Data Analyst,2020.0,2022.0,11.0,6.0
566,83,223.0,Program Developer,2015.0,2021.0,11.0,12.0
335,47,126.0,Inventory Control Analyst,2020.0,2021.0,8.0,2.0
417,62,167.0,Banquet Houseperson & Server,2013.0,2015.0,4.0,12.0
1235,215,,,,,,
322,44,115.0,Research Intern,2018.0,2018.0,9.0,12.0
647,102,261.0,Analytics Specialist,2018.0,2020.0,1.0,3.0
209,30,88.0,MEAN Stack Developer,2019.0,2019.0,6.0,8.0
277,39,107.0,Flight Attendant,2010.0,2012.0,10.0,9.0
786,128,323.0,Data Analyst,2015.0,2016.0,10.0,4.0
712,110,277.0,Financial Analyst,2014.0,2015.0,8.0,5.0
1055,174,435.0,Power BI Developer,2018.0,2020.0,6.0,5.0
1187,204,505.0,Assistant Professor - Mathematics,2017.0,2019.0,3.0,6.0
86,11,39.0,Data Consultant,2021.0,2022.0,11.0,6.0
906,145,373.0,Business Analyst,2009.0,2010.0,1.0,12.0
1151,200,494.0,Data Analytics Leader,2016.0,2020.0,,
850,140,348.0,Marketing Analyst,2022.0,,3.0,
341,50,131.0,Business Analyst,2021.0,2022.0,8.0,7.0
680,107,268.0,Operations Supervisor,2004.0,2007.0,10.0,9.0
153,21,65.0,BUSINESS SYSTEM ANALYST,2017.0,,9.0,
576,85,229.0,Senior Data Analyst,2014.0,2019.0,5.0,1.0
966,160,399.0,Senior Data Analyst,2021.0,2023.0,11.0,9.0
33,3,8.0,Reporting Analyst,2012.0,2014.0,10.0,8.0
1022,168,423.0,,2020.0,2020.0,1.0,7.0
954,159,396.0,Analyst/BI,2018.0,2020.0,1.0,9.0
490,73,190.0,IT Operations Coordinator,2018.0,2019.0,6.0,3.0
1082,183,453.0,Web Developer,2019.0,,11.0,
799,134,330.0,Restaurant Supervisor,2015.0,2019.0,9.0,4.0
613,93,245.0,Decision Support Analyst,2022.0,,2.0,
199,28,6.0,Business Analyst,2017.0,2019.0,1.0,6.0
993,166,411.0,Data Analyst Summer Student,2022.0,,2.0,
828,139,344.0,Business Analyst,2021.0,2022.0,8.0,2.0
471,71,189.0,Assurance Associate,2019.0,2020.0,5.0,3.0
117,17,,,,,,
535,80,212.0,Business Intelligence Developer,2018.0,2021.0,5.0,8.0
1189,205,,,,,,
1139,197,487.0,Data Analyst,2021.0,,9.0,
1025,168,420.0,,2019.0,2019.0,2.0,5.0
852,141,350.0,Data Analyst,2022.0,2022.0,1.0,4.0
430,65,172.0,Patient Service Representative,2020.0,2021.0,12.0,7.0
1093,188,460.0,Software Development Engineer,2012.0,2014.0,5.0,10.0
683,107,270.0,Marketing Analyst,2022.0,,6.0,
747,117,304.0,Technical Support Analyst,2019.0,2019.0,9.0,12.0
1031,169,318.0,Data Analyst,2021.0,2021.0,7.0,9.0
600,90,238.0,,2020.0,2021.0,12.0,4.0
201,28,6.0,Business Analyst,2017.0,2019.0,1.0,6.0
438,65,172.0,Patient Service Representative,2020.0,2021.0,12.0,7.0
1242,218,538.0,Lead Data Analyst,2018.0,2020.0,3.0,3.0
1133,195,202.0,SQL/MSBI DEVELOPER,2017.0,2018.0,1.0,11.0
352,52,138.0,Marketing Analyst,2021.0,2022.0,10.0,3.0
432,65,172.0,Operating Room Unit Coordinator,2021.0,,7.0,
291,41,109.0,Engineering Intern,2019.0,2019.0,6.0,8.0
260,39,104.0,Flight Operations Controller,2019.0,,3.0,
1222,212,53.0,Salesfloor Associate,2021.0,,10.0,
42,4,14.0,Air operator,2009.0,2014.0,4.0,9.0
549,81,213.0,Technology Intern,2020.0,2020.0,1.0,4.0
636,99,,,,,,
231,35,98.0,Project Assistant,2022.0,,4.0,
192,26,79.0,Business Analyst,2016.0,2018.0,6.0,2.0
288,41,109.0,Engineering Intern,2019.0,2019.0,6.0,8.0
729,113,291.0,Receiving Coordinator,2022.0,,5.0,
133,18,56.0,Director,2024.0,,1.0,
813,136,337.0,Customer Insight Analyst,2014.0,2018.0,8.0,9.0
914,146,376.0,BUSINESS INTELLIGENCE ANALYST,2021.0,,1.0,
1263,223,,,,,,
883,145,372.0,Business Intelligence Analyst,2017.0,2019.0,11.0,12.0
404,62,166.0,Commercial Operations Analyst,2019.0,,11.0,
1063,177,441.0,Sr. Associate,2017.0,2019.0,7.0,8.0
876,145,371.0,Accounting office Associate,2011.0,2013.0,11.0,4.0
403,62,166.0,Commercial Operations Analyst,2019.0,,11.0,
858,143,354.0,Account Support,2019.0,2022.0,10.0,8.0
132,18,56.0,Director,2024.0,,1.0,
408,62,71.0,Research Assistant/Department,2016.0,2019.0,9.0,4.0
748,117,302.0,Database Administrator,2019.0,2020.0,12.0,7.0
718,111,283.0,Senior Human Resources Administrator,2018.0,2019.0,7.0,5.0
601,90,237.0,Junior BI Engineer,2021.0,2021.0,4.0,12.0
991,165,409.0,Power BI Developer,2020.0,,8.0,
488,73,192.0,System Analyst,2016.0,2016.0,5.0,8.0
599,90,237.0,Junior BI Engineer,2021.0,2021.0,4.0,12.0
616,94,247.0,Data Analyst,2020.0,2020.0,5.0,8.0
379,59,156.0,Marketing Analyst,2021.0,,,
359,54,143.0,Technical Support Engineer(Power BI),2021.0,2022.0,6.0,6.0
1123,192,474.0,Business Intelligence Analyst,2018.0,2019.0,1.0,4.0
760,120,310.0,IT Analyst,2022.0,,5.0,
349,51,136.0,Hostel Worker,2019.0,2020.0,10.0,4.0
1034,169,426.0,Customer Data Analyst,2018.0,2022.0,11.0,2.0
940,152,388.0,Lead Analytics Consultant,2023.0,2024.0,10.0,5.0
583,86,233.0,Software Engineer Associate,2016.0,2018.0,,
1164,202,498.0,,2020.0,2020.0,8.0,9.0
563,83,222.0,"Head of Chezzetcook, NS",2010.0,2010.0,1.0,5.0
589,88,236.0,Product Analyst,2020.0,2021.0,3.0,4.0
936,152,389.0,BI & Reporting Analyst,2021.0,2021.0,5.0,9.0
1157,201,495.0,Analyst,2017.0,2017.0,8.0,12.0
306,43,78.0,Consultant,2017.0,2022.0,11.0,1.0
730,113,291.0,Receiving Coordinator,2022.0,,5.0,
1073,180,449.0,Business Intelligence Analyst,2021.0,2022.0,10.0,6.0
109,15,53.0,Customer Service Manager,2022.0,,5.0,
1017,168,423.0,,2020.0,2020.0,1.0,7.0
917,146,377.0,INVENTORY CONTROL ANALYST,2019.0,,8.0,
790,129,,,,,,
118,18,56.0,Director,2024.0,,1.0,
967,160,399.0,Senior Data Analyst,2021.0,2023.0,11.0,9.0
1070,179,447.0,BI Statistical Data Analyst,2021.0,,3.0,
617,94,248.0,Business Analyst,2021.0,,5.0,
103,14,47.0,Business Analyst,2019.0,2021.0,10.0,6.0
605,92,240.0,Data Analyst,2020.0,2020.0,5.0,12.0
458,68,177.0,BUSINESS ANALYST,2018.0,2019.0,6.0,3.0
579,86,232.0,Sr. Project and Technology Analyst,2021.0,,,
294,41,110.0,Graduate Engineer,2020.0,,2.0,
87,11,38.0,Business Intelligence Consultant,2022.0,2023.0,9.0,3.0
835,139,344.0,Business Analyst,2021.0,2022.0,8.0,2.0
1086,185,,,,,,
1135,195,483.0,BUSINESS INTELLIGENCE ANALYST,2020.0,2021.0,9.0,9.0
415,62,71.0,Research Assistant/Department,2016.0,2019.0,9.0,4.0
373,57,151.0,Graduate Teaching Assistant,2022.0,2022.0,1.0,8.0
857,142,353.0,Business Analyst,2018.0,2020.0,3.0,1.0
175,22,68.0,Teaching Assistant,2014.0,2017.0,9.0,4.0
378,59,156.0,Marketing Analyst,2021.0,,,
1191,206,508.0,Senior Analyst,2020.0,2020.0,4.0,6.0
451,68,179.0,SENIOR DATA ANALYST,2021.0,2022.0,9.0,7.0
644,101,260.0,Analyst- Analytics,2016.0,2018.0,9.0,2.0
1220,211,523.0,Data Analyst,2019.0,2022.0,6.0,6.0
149,20,6.0,Associate Software Engineer,2018.0,2020.0,8.0,1.0
1076,180,449.0,Business Intelligence Analyst,2021.0,2022.0,10.0,6.0
402,62,167.0,Banquet Houseperson & Server,2013.0,2015.0,4.0,12.0
927,151,384.0,Data Analyst,2020.0,2021.0,8.0,9.0
15,1,1.0,GIS Analyst,2016.0,2018.0,6.0,2.0
1249,219,542.0,Engineer,2018.0,2018.0,6.0,7.0
48,5,20.0,Process Engineering Intern,2017.0,2018.0,12.0,6.0
123,18,58.0,Project Manager,2022.0,2023.0,12.0,12.0
477,71,186.0,Data Analyst,2020.0,2021.0,3.0,2.0
50,5,18.0,Supply Analyst,2022.0,,5.0,
1119,192,472.0,Business Intelligence Analyst,2019.0,2020.0,5.0,12.0
274,39,107.0,Flight Attendant,2010.0,2012.0,10.0,9.0
742,116,300.0,SQL Data/BI Analyst,2015.0,2017.0,6.0,6.0
997,166,412.0,BI Analyst,2017.0,2018.0,11.0,11.0
312,43,113.0,System Engineer,2013.0,2017.0,9.0,10.0
767,122,,,,,,
101,13,43.0,Jr Business Analyst,2017.0,2018.0,5.0,4.0
890,145,371.0,Accounting office Associate,2011.0,2013.0,11.0,4.0
1221,212,524.0,BUSINESS ANALYST,2020.0,2021.0,1.0,10.0
1148,199,493.0,Data Engineer,2018.0,2020.0,5.0,2.0
847,139,345.0,Project Manager,2019.0,2021.0,2.0,8.0
1043,172,432.0,quality assurance (QA),2022.0,2023.0,8.0,8.0
577,86,230.0,BI Developer,2019.0,2020.0,,
1054,174,434.0,Power BI Developer,2016.0,2018.0,6.0,4.0
357,53,142.0,Data Analyst,2022.0,2022.0,1.0,4.0
733,113,292.0,Data Analytics Consultant,2019.0,2020.0,1.0,6.0
176,22,70.0,Desktop Support,2016.0,2016.0,4.0,8.0
677,107,268.0,Lead Energy Dispatch Analyst,2011.0,2018.0,10.0,6.0
530,80,210.0,.NET Developer,2017.0,2018.0,5.0,5.0
1069,179,446.0,Scope Management,2017.0,2017.0,5.0,11.0
221,32,92.0,Financial Accountant,2016.0,2016.0,3.0,6.0
13,1,5.0,Data Analyst,2019.0,2020.0,1.0,4.0
72,10,33.0,Software Developer,2018.0,2019.0,9.0,2.0
536,80,210.0,.NET Developer,2017.0,2018.0,5.0,5.0
45,4,17.0,Technical Officer,2014.0,2015.0,9.0,6.0
236,35,97.0,Construction Surveyor,2016.0,2017.0,,
179,22,70.0,Desktop Support,2016.0,2016.0,4.0,8.0
804,135,335.0,Senior Financial Data/Business Analyst,2021.0,,11.0,
309,43,113.0,System Engineer,2013.0,2017.0,9.0,10.0
356,53,142.0,Data Analyst,2022.0,2022.0,1.0,4.0
728,113,290.0,Jr. Site Engineer,2020.0,2021.0,6.0,3.0
290,41,109.0,Engineering Intern,2019.0,2019.0,6.0,8.0
106,14,50.0,,2015.0,2019.0,7.0,7.0
467,71,186.0,Data Analyst,2020.0,2021.0,3.0,2.0
1206,209,519.0,,2015.0,2019.0,,
681,107,269.0,Director,2018.0,2022.0,9.0,5.0
409,62,169.0,Passenger Service Agent,2010.0,2012.0,11.0,1.0
913,146,378.0,BUSINESS INTELLIGENCE DEVELOPER,2020.0,,2.0,
1181,202,499.0,Client Services Coordinator,2018.0,2018.0,7.0,9.0
798,133,329.0,Data Analyst,2015.0,2017.0,1.0,7.0
108,14,52.0,Quality Control Assistant Manager,2010.0,2011.0,11.0,12.0
284,39,107.0,Flight Attendant,2010.0,2012.0,10.0,9.0
805,135,336.0,Operation Data Analyst,2013.0,2015.0,2.0,1.0
611,93,245.0,Decision Support Analyst,2022.0,,2.0,
1140,198,488.0,Aircraft Mechanic,2023.0,,7.0,
360,54,144.0,Assistant Store Manager,2018.0,2019.0,4.0,5.0
232,35,98.0,Project Assistant,2022.0,,4.0,
44,4,16.0,Resource Scheduling Officer,2016.0,,12.0,
554,83,220.0,,2022.0,,7.0,
865,143,361.0,Database Services Coordinator,2023.0,2024.0,11.0,4.0
1100,188,462.0,,2014.0,2015.0,12.0,10.0
1128,194,477.0,Wealth Management Advisor,2018.0,2021.0,6.0,1.0
661,102,263.0,Sr. Informatics Analyst,2020.0,,3.0,
937,152,390.0,Senior Client Insights Consultant,2015.0,2018.0,9.0,5.0
80,11,34.0,Business Intelligence Developer,2020.0,2021.0,2.0,2.0
1000,167,414.0,INFORMATION TECHNOLOGY ASSISTANT,2010.0,2011.0,5.0,6.0
620,95,249.0,Business Data Analyst,2018.0,2019.0,6.0,6.0
558,83,219.0,Primary Care Paramedic,2009.0,2009.0,4.0,9.0
214,32,91.0,Data Analyst,2021.0,2021.0,5.0,9.0
1004,167,417.0,AD DESIGNER,2008.0,2010.0,5.0,4.0
196,28,83.0,Credit Analyst,2021.0,,5.0,
485,73,191.0,Business Intelligence Developer,2019.0,,3.0,
187,24,76.0,SQL Data Analyst,2022.0,,1.0,
384,59,159.0,MBA Intern,2013.0,2013.0,,
233,35,97.0,Construction Surveyor,2016.0,2017.0,,
942,152,385.0,Senior Data Analyst,2019.0,2020.0,3.0,9.0
327,45,120.0,Helpdesk Support,1998.0,2004.0,11.0,9.0
602,90,238.0,,2020.0,2021.0,12.0,4.0
286,40,108.0,Business Intelligence Analyst,2021.0,,8.0,
987,164,407.0,Business Analyst,2015.0,2021.0,11.0,5.0
180,22,70.0,Data Analyst,2016.0,2018.0,9.0,8.0
429,65,171.0,Sales & Trade Show Coordinator,2011.0,2018.0,9.0,2.0
60,8,26.0,BUSINESS INTELLIGENCE SPECIALIST,2022.0,,10.0,
1108,190,466.0,Business Analyst,2019.0,2021.0,10.0,1.0
1200,208,516.0,ANALYST,2019.0,2020.0,7.0,3.0
16,1,3.0,Junior Data Scientist,2020.0,2021.0,8.0,4.0
1042,172,431.0,Product Lifecycle Management,2023.0,2024.0,10.0,6.0
1205,209,519.0,Monitoring & Evaluation Specialist,2017.0,2019.0,,
181,22,70.0,Desktop Support,2016.0,2016.0,4.0,8.0
603,91,239.0,Business Advisor,2015.0,2016.0,,
796,133,328.0,Customer Insight Analyst,2017.0,2018.0,8.0,9.0
642,100,257.0,Distribution planner assistant,2018.0,2018.0,1.0,3.0
679,107,268.0,Operations Supervisor,2004.0,2007.0,10.0,9.0
945,154,392.0,Data Analyst,2017.0,2018.0,8.0,12.0
709,109,275.0,Business Analyst,2021.0,,11.0,
7,1,2.0,Business Analyst,2022.0,,1.0,
1228,213,530.0,Assistant Professor,2015.0,2016.0,7.0,12.0
318,44,114.0,Data Science Intern,2019.0,2019.0,1.0,3.0
1089,186,457.0,CS TEACHING ASSISTANT,2019.0,2020.0,1.0,1.0
130,18,57.0,Project Manager,2015.0,2021.0,8.0,3.0
450,68,177.0,BUSINESS ANALYST,2018.0,2019.0,6.0,3.0
345,51,135.0,Reporter,2015.0,2015.0,1.0,12.0
538,80,211.0,Computer Lecturer,2014.0,2017.0,1.0,5.0
330,46,123.0,Field Engineer,2014.0,2015.0,12.0,7.0
1048,173,207.0,Sr. Executive Operations,2008.0,2012.0,8.0,8.0
724,112,289.0,,2017.0,2017.0,2.0,4.0
955,159,396.0,Analyst/BI,2018.0,2020.0,1.0,9.0
